"","y","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"16",NA,-0.9747,0.2386,1.1466,2.3586,-0.8026,-1.3161,-0.2457,0.1902,-0.1601,-0.8097,14.54,27.54,98.1022,589.0252,0.1139,0.1595,0.1639,0.0736,0.2303,0.0708,-1.5979,0.3115,0.9935,1.4149,-1.1836,-1.7586,0.0703,0.5188,0.3386,-1.1844
"328",NA,-0.4703,-1.5813,-1.0371,2.195,-0.6447,-0.7974,-2.0008,-1.9019,0.1203,-0.6478,12.03,17.93,75.5507,552.3159,0.0768,0.0389,0.0015,0.0056,0.1382,0.0607,-0.1396,-2.0949,-1.9937,0.956,-0.1061,-0.2828,-2.2826,-2.4171,0.0317,-0.1064
"325",NA,1.1703,0.787,-0.1516,2.111,-1.1194,0.8466,0.4111,-1.0218,0.0116,-1.1241,12.2,15.21,80.5481,373.5272,0.0867,0.0654,0.0199,0.0169,0.1638,0.0613,1.6573,1.475,-0.5023,1.0998,-1.7442,1.5132,1.3067,-0.9308,0.1662,-1.7447
"164",NA,-1.3151,-0.2267,-0.5469,2.1606,2.4647,-1.6345,-0.6749,-1.4237,0.0447,2.4589,12.34,22.22,74.8796,680.032,0.1012,0.1015,0.0537,0.0282,0.1551,0.0676,-2.4004,-0.4315,-0.9494,1.1923,3.6141,-2.545,-0.6452,-1.3827,0.2532,3.6135
"456",NA,0.7291,-1.2974,2.2075,2.214,0.7066,0.3905,-1.8349,1.2964,-0.1094,0.7007,13.38,30.72,109.4308,558.0763,0.0924,0.0743,0.0282,0.0326,0.1375,0.0602,0.7109,-1.8658,2.5685,0.9632,1.5883,0.5574,-2.1258,2.1184,-0.0466,1.5877
"277",NA,0.6996,-0.3225,0.3115,3.7597,-0.0354,0.3827,-0.695,-0.5301,1.8124,-0.0419,11.33,14.16,68.8,406.1501,0.0938,0.0387,0.0015,0.0033,0.1954,0.0582,0.7174,-0.9823,0.3756,3.6855,0.3437,0.5799,-1.1432,-0.0358,2.8051,0.343
"169",NA,0.1078,2.3741,0.6072,2.285,1.7729,-0.2701,1.9237,-0.438,-0.8136,1.7658,17.47,24.68,129.8498,1060.4428,0.1049,0.1603,0.2159,0.1043,0.1538,0.0636,0.6599,3.5499,-0.4541,0.2435,2.8528,0.4784,3.3251,-0.9713,-1.0131,2.852
"176",NA,-0.4289,1.0109,-0.2185,1.8298,-0.8117,-0.7027,0.6308,-0.9562,0.364,-0.816,8.671,14.45,54.0033,322.4839,0.0914,0.0428,0,0,0.1722,0.0672,-0.2638,1.1856,-0.4257,1.9815,-0.8206,-0.3771,1.0225,-0.7827,1.2837,-0.8211
"110",NA,0.7532,-0.9854,0.3389,1.9573,-1.9519,0.4421,-1.4239,-0.4987,0.0046,-1.956,11.34,21.26,56.3275,278.7874,0.0876,0.0658,0.0513,0.019,0.1487,0.0653,1.0455,-1.7331,0.2648,1.0754,-2.6227,0.9086,-1.9411,-0.1482,0.1942,-2.6231
"550",NA,-0.6044,0.4033,0.3053,1.7949,-0.5249,-0.9077,-0.0763,-0.5157,-0.0623,-0.5283,10.82,24.21,71.9415,508.0226,0.0819,0.066,0.0155,0.0082,0.1976,0.0633,-0.7725,-0.358,0.1207,0.6002,-0.1683,-0.905,-0.584,-0.2822,-0.2475,-0.1686
"474",NA,1.4991,2.7622,1.7401,3.7706,0.784,1.1672,2.2148,0.8602,1.6546,0.7807,12.27,29.97,66.5253,543.0396,0.077,0.034,0,0,0.1701,0.0596,2.4959,3.4113,2.1668,3.6716,0.5201,2.3506,3.1545,1.7396,2.732,0.5198
"182",NA,-1.0208,0.2373,1.9427,3.3767,1.5686,-1.4268,-0.2283,0.7868,-0.1952,1.5621,21.09,26.57,154.8113,1454.1469,0.1141,0.2832,0.2487,0.1496,0.2395,0.074,-1.6051,0.4216,1.9567,1.9741,2.3362,-1.8076,0.1871,1.3887,0.5778,2.3354
"320",NA,0.696,0.5275,-0.2956,2.9559,0.7151,0.362,0.1268,-1.1692,0.8095,0.7112,12.43,17,73.0736,529.4338,0.0756,0.0345,0.0134,0.017,0.1472,0.0556,0.6792,0.7277,-0.316,2.3603,0.9078,0.5326,0.5465,-0.7461,1.4108,0.9074
"528",NA,-0.069,-2.0029,0.7001,2.4434,1.4549,-0.3951,-2.336,-0.1721,0.32,1.449,12.34,12.27,81.9724,404.5978,0.09,0.0631,0.0296,0.0265,0.1689,0.0581,-0.0856,-2.8658,0.5084,1.909,2.3378,-0.231,-3.0112,0.0776,0.9669,2.3372
"194",NA,0.3284,-0.7585,0.7091,1.8958,-0.0361,0.0139,-1.2438,-0.1704,-0.245,-0.0419,12.34,26.86,101.3912,546.9506,0.1034,0.1353,0.1085,0.0456,0.1943,0.0694,0.6472,-1.3649,0.757,1.6357,0.3895,0.5033,-1.6036,0.3206,0.687,0.3889
"551",NA,0.9033,1.9911,1.1524,0.8858,0.4793,0.5944,1.5276,0.3247,-0.9721,0.4764,10.86,21.48,56.2837,374.0699,0.0743,0.0423,0,0,0.1661,0.0595,1.1546,2.9082,1.1464,-0.6776,0.4457,1.0213,2.6979,0.7445,-1.5249,0.4454
"87",NA,0.8035,0.5172,0.078,1.4757,-0.5808,0.4545,0.0886,-0.8706,-1.0247,-0.5878,14.48,21.46,106.9089,501.6901,0.0944,0.0995,0.1204,0.0494,0.2075,0.0564,1.0358,0.6826,-0.4746,0.6214,-0.5376,0.8744,0.4748,-0.9439,-0.4486,-0.5384
"398",NA,0.4192,0.424,1.7822,1.9478,-0.028,0.0912,0.0333,0.8911,-0.2671,-0.0323,12.8,17.46,80.3881,585.7141,0.0804,0.089,0.0739,0.0408,0.1574,0.0575,0.366,0.2599,1.6192,0.8832,-0.1621,0.2175,0.0768,1.1777,-0.0903,-0.1626
"476",NA,-0.9308,-1.0848,0.5281,1.823,-1.8245,-1.2603,-1.4572,-0.3648,-0.3871,-1.8303,12.83,15.73,65.8698,371.2578,0.0904,0.0827,0.0584,0.0308,0.1705,0.0591,-1.4948,-1.7389,0.3055,0.5928,-2.935,-1.6437,-1.9102,-0.1357,-0.3794,-2.9356
"216",NA,-1.3332,0.2008,2.3687,3.8132,-0.3777,-1.6666,-0.1792,1.4386,1.4531,-0.3834,13.86,16.93,94.0258,697.5271,0.1026,0.1517,0.099,0.056,0.2106,0.0692,-1.4398,0.0455,2.4724,3.5409,-0.0762,-1.5954,-0.1335,2.0112,2.5173,-0.0769
"433",NA,1.0629,-9e-04,2.8979,1.9715,0.3526,0.6523,-0.3968,1.7766,-1.5225,0.3436,20.18,19.54,127.8688,1111.1688,0.1133,0.1489,0.2133,0.1259,0.1724,0.0605,1.755,0.3333,3.4761,-0.4915,0.8075,1.5555,0.1392,2.9242,-1.8648,0.8065
"381",NA,1.2735,0.7186,-1.1288,1.1944,0.1835,0.9711,0.3867,-1.9606,-0.7261,0.1746,11.27,12.96,65.6334,484.0839,0.1237,0.1111,0.079,0.0555,0.2018,0.0691,2.004,1.2078,-2.3198,-0.1544,0.974,1.8685,1.0577,-2.7341,-1.0253,0.9729
"529",NA,1.8151,1.6835,1.2639,2.4421,0.0912,1.4729,1.3524,0.3393,0.0489,0.0813,13.94,13.17,78.0577,592.7157,0.1248,0.0976,0.101,0.0662,0.1976,0.0646,2.5408,2.8045,1.5321,1.3434,0.6154,2.3835,2.6532,1.0727,0.3089,0.6142
"175",NA,0.9353,-0.6673,2.7618,3.5663,-0.3539,0.6295,-1.0565,1.9403,1.7405,-0.3591,10.66,15.15,83.723,294.138,0.0879,0.043,0,0,0.1928,0.0598,1.7506,-1.2892,3.6422,3.9102,-0.3994,1.619,-1.4575,3.2434,3.074,-0.4
"524",NA,1.4282,-1.8782,0.8257,2.8484,-0.2927,1.0907,-2.2872,-0.0969,0.5003,-0.298,13.71,18.68,97.2182,628.9235,0.0992,0.107,0.0538,0.0378,0.1714,0.0684,1.8451,-2.8239,0.8449,1.8656,0.6822,1.6897,-3.0156,0.3888,0.8467,0.6816
"57",NA,0.3028,-0.5123,0.8781,2.3554,0.474,-0.0999,-0.9069,-0.2122,-0.995,0.4659,19.21,18.57,145.2597,1412.8994,0.1053,0.1267,0.1323,0.0899,0.1917,0.0596,0.109,-1.1203,-8e-04,0.2178,0.8964,-0.0847,-1.3097,-0.5373,-1.1141,0.8955
"239",NA,-0.3147,-0.0989,-0.1527,1.8124,1.4168,-0.6595,-0.5934,-1.0937,-0.6488,1.4129,14.22,27.85,97.0294,653.2365,0.0822,0.1039,0.1103,0.0441,0.1342,0.0613,-0.0991,-0.0507,-0.5009,0.1338,2.4066,-0.2584,-0.2946,-0.9663,-0.9218,2.4062
"544",NA,-0.2033,1.4297,0.7944,0.2315,1.3178,-0.5406,0.9172,-0.1088,-2.0485,1.3124,13.21,28.06,67.1817,590.4156,0.0867,0.0688,0.0299,0.0328,0.1628,0.0578,-0.1726,1.9439,1.2272,-2.3553,1.8171,-0.3248,1.6974,0.7808,-3.3511,1.8165
"466",NA,0.5764,1.9879,0.878,2.013,-0.2982,0.2475,1.571,-0.0372,-0.277,-0.3016,13.24,20.13,78.7301,523.0872,0.0828,0.1223,0.101,0.0283,0.1601,0.0643,0.6929,2.586,0.503,0.8649,-0.1098,0.5415,2.3859,0.0515,-0.1342,-0.1102
"281",NA,0.881,0.4773,1.2392,2.0994,1.81,0.4814,0.0054,0.1469,-1.2304,1.803,19.16,26.6,140.3658,1129.4802,0.102,0.1453,0.1921,0.0966,0.1902,0.0622,0.587,0.6898,0.3225,-0.0508,2.6833,0.394,0.4541,-0.2153,-1.3767,2.6825
"471",NA,-1.316,-0.598,2.05,0.4091,0.4049,-1.6019,-1.0108,1.2782,-1.2439,0.4003,9.667,18.49,69.1428,230.7881,0.0895,0.0626,0.0295,0.0151,0.2238,0.0641,-1.2401,-0.9219,2.5884,-0.2041,1.2565,-1.3624,-1.1128,2.2084,-0.9761,1.2561
"211",NA,2.3305,-0.9153,2.7449,4.1518,0.8808,1.9135,-1.3454,1.6152,0.6022,0.873,20.58,22.14,138.7743,1259.4754,0.0909,0.1348,0.164,0.0956,0.1765,0.0502,3.1023,-0.9182,2.9833,2.6192,1.7116,2.9001,-1.1293,2.4291,1.23,1.7108
"233",NA,-0.7401,-0.2869,1.0099,1.5131,0.5641,-1.0562,-0.8613,0.1766,-0.4106,0.5604,11.22,33.81,72.6002,446.2387,0.0778,0.0357,0.005,0.0064,0.1845,0.0583,-0.5548,-0.7308,1.117,0.8767,1.3448,-0.6913,-1.006,0.7086,0.005,1.3444
"375",NA,0.0242,0.987,-0.0697,0.9659,0.0628,-0.3206,0.6021,-0.9927,-1.3973,0.0578,13.69,16.07,88.9238,660.0495,0.083,0.0637,0.0256,0.0203,0.1872,0.0567,-0.5582,1.084,-1.4175,-1.2736,0.1446,-0.7143,0.9096,-1.8716,-2.2979,0.1441
"343",NA,1.6402,0.3219,1.8078,2.4362,-0.2553,1.3378,-0.0416,0.9806,0.5447,-0.2612,11.06,14.96,65.7286,457.7413,0.1033,0.091,0.054,0.0334,0.1776,0.0691,2.2367,0.4094,1.6145,1.545,0.3179,2.1026,0.2435,1.2045,0.6852,0.3172
"108",NA,-0.044,1.1767,1.8669,1.4798,-0.105,-0.3694,0.7624,0.9919,-0.6405,-0.1095,12.36,18.54,68.9301,439.178,0.0848,0.0682,0.0264,0.0192,0.1602,0.0607,-0.4333,1.6243,1.8546,-0.2509,0.2802,-0.5788,1.433,1.4235,-1.1917,0.2797
"564",NA,2.3357,1.1819,0.6542,3.5004,-1.7194,1.9256,0.7373,-0.5032,-0.1234,-1.7263,20.92,25.09,145.2447,1110.8556,0.1099,0.2236,0.3174,0.1474,0.2149,0.0688,3.6529,1.5259,0.3685,1.5922,-2.3716,3.4503,1.3007,-0.2001,0.1813,-2.3724
"125",NA,0.0902,-0.6661,-0.2978,4.0915,-0.0753,-0.2483,-1.0425,-1.2089,1.7766,-0.0778,13.37,16.39,73.8082,365.0439,0.0712,0.0732,0.0809,0.028,0.1422,0.0582,0.1009,-1.4265,-1.0781,3.9215,0.3032,-0.0524,-1.6021,-1.5277,2.9144,0.303
"559",NA,-3.0662,-2.0689,-0.0466,3.0776,0.7135,-3.4117,-2.5131,-1.0091,0.5523,0.7092,14.59,22.68,77.4162,701.7095,0.0847,0.133,0.1029,0.0374,0.1454,0.0615,-3.815,-3.0252,-0.7402,2.1128,1.3176,-3.9765,-3.2406,-1.2149,1.0359,1.3172
"71",NA,0.6487,0.0984,-0.4262,3.498,-0.4445,0.2456,-0.3303,-1.5097,0.1762,-0.4511,18.94,21.31,130.6086,1194.8264,0.0901,0.1029,0.108,0.0795,0.1582,0.0546,0.7972,0.513,-1.4565,1.5596,-0.1346,0.6048,0.3058,-1.9894,0.2366,-0.1353
"407",NA,-0.2897,0.4183,0.5875,1.7707,1.3591,-0.6623,0.0563,-0.4125,-1.0161,1.3525,16.14,14.86,98.7469,908.1227,0.095,0.085,0.055,0.0453,0.1735,0.0588,-0.4648,0.4768,-0.1174,0.2887,1.6516,-0.6386,0.3117,-0.6102,-0.8724,1.6509
"349",NA,0.5337,-1.0169,1.2518,3.5827,1.5258,0.2193,-1.4012,0.4125,1.6164,1.521,11.47,16.03,78.777,488.5866,0.0908,0.0589,0.0259,0.0232,0.1634,0.0637,0.7546,-1.5272,1.1452,3.7612,2.44,0.6164,-1.7013,0.7307,2.8747,2.4395
"361",NA,0.6265,0.4236,0.3223,1.7361,2.0452,0.2886,0.002,-0.5615,-0.4427,2.0407,12.54,18.07,93.82,333.6886,0.0744,0.0265,0.0012,0.0054,0.1528,0.0518,0.9358,0.9269,-0.3721,0.7142,3.0996,0.7881,0.7382,-0.8047,-0.2467,3.0992
"91",NA,-0.2753,-0.8306,2.8469,2.078,0.4125,-0.6284,-1.3031,1.8916,-0.4553,0.4067,14.62,24.02,87.9517,562.6375,0.0897,0.0861,0.031,0.0296,0.1685,0.0587,-0.529,-1.3344,3.4672,0.4948,1.1266,-0.6917,-1.559,2.9967,-0.5852,1.126
"163",NA,2.0651,0.2261,0.0318,3.1295,0.5121,1.6633,-0.1498,-1.0756,-0.3097,0.5033,19.59,18.15,144.5717,1052.5484,0.112,0.1666,0.2508,0.1286,0.2027,0.0608,2.941,0.4193,-0.6413,1.2291,0.6656,2.7456,0.2349,-1.1873,-0.1288,0.6646
"192",NA,-0.5085,0.3361,0.5012,2.9646,0.3335,-0.8401,-0.109,-0.3875,0.7532,0.329,12.77,21.41,91.621,399.8209,0.0875,0.066,0.0311,0.0286,0.1694,0.0629,-1.2446,0.1365,-0.2174,2.174,0.8586,-1.3934,-0.0728,-0.6564,1.2015,0.8581
"21",NA,1.1864,1.2019,0.9281,0.8135,2.1527,0.8604,0.827,0.0203,-1.4225,2.146,13.08,15.71,87.3844,294.1144,0.1075,0.127,0.0457,0.0311,0.1967,0.0681,1.3145,1.598,1.5326,-0.6733,3.2893,1.1644,1.4266,1.0842,-1.6548,3.2886
"405",NA,1.8832,1.1703,1.9784,2.8906,-1.9009,1.5533,0.7982,1.1079,0.7644,-1.9065,12.34,14.95,84.7188,434.99,0.0868,0.0457,0.0211,0.0205,0.1571,0.0571,2.7818,1.5126,2.5811,2.8041,-2.4653,2.6361,1.3462,2.1519,1.8613,-2.4658
"244",NA,0.3392,0.3177,1.8917,3.663,0.5987,-0.0056,-0.1482,0.9661,1.2761,0.5937,13.75,23.77,104.0197,560.9504,0.0804,0.0681,0.047,0.0234,0.1773,0.0543,0.3712,0.5039,1.6077,3.9289,1.3476,0.2148,0.281,1.1519,2.8969,1.3471
"502",NA,0.0326,0.8901,0.8107,1.7592,1.5514,-0.2981,0.432,-0.1242,-0.6342,1.5442,13.82,24.49,90.2085,578.1729,0.1162,0.1681,0.1357,0.0676,0.2275,0.0724,0.1681,0.9525,-0.04,0.7562,2.8521,0.0131,0.7272,-0.5043,-0.2788,2.8513
"429",NA,-0.4233,-1.2821,1.3145,2.7973,-2.1628,-0.7373,-1.6781,0.4867,0.884,-2.1665,11.13,16.62,60.8821,387.666,0.0815,0.0383,0.0137,0.0137,0.1511,0.0615,-0.2542,-2.174,1.0178,2.5069,-2.9607,-0.3899,-2.3525,0.6104,1.6398,-2.9611
"74",NA,1.0911,0.2281,0.6575,2.5316,3.0577,0.7554,-0.1413,-0.271,0.1555,3.0516,13.8,15.79,93.1282,653.7964,0.1007,0.128,0.0779,0.0507,0.1662,0.0657,1.9224,-0.2178,0.7906,1.1627,5.0646,1.7667,-0.3892,0.3306,0.1345,5.0639
"533",NA,1.3972,1.9073,2.705,1.8042,0.0153,1.0543,1.5164,1.7819,-0.5544,0.0097,13.68,16.33,95.7162,576.3268,0.0928,0.0726,0.0175,0.0188,0.1631,0.0616,1.7844,2.7415,2.8577,0.613,-0.0459,1.6286,2.5651,2.4038,-0.4092,-0.0465
"4",NA,-0.824,-0.4059,-1.4949,1.7646,-1.085,-1.1087,-0.8082,-2.3433,-0.1494,-1.0916,11.42,20.38,83.4092,128.6091,0.1425,0.2839,0.2414,0.1052,0.2597,0.0974,-0.9172,-0.5727,-2.8978,0.9762,-0.7725,-1.0507,-0.7716,-3.3235,0.1066,-0.7734
"384",NA,-0.3158,0.8421,1.1949,2.0184,0.0314,-0.6318,0.4483,0.3139,-0.0909,0.0248,12.39,17.48,82.9,508.0763,0.1042,0.1297,0.0589,0.0288,0.1779,0.0659,-0.2827,1.5276,1.845,1.0611,0.343,-0.4272,1.3441,1.4097,0.1237,0.3423
"421",NA,-0.4624,0.4688,0.0834,3.2646,0.0035,-0.7748,0.0559,-0.766,1.2856,-7e-04,11.57,19.04,68.6814,307.2534,0.0855,0.0772,0.0548,0.0143,0.2031,0.0627,-0.7134,0.4987,-0.3805,2.5518,0.314,-0.8521,0.3047,-0.7985,1.6599,0.3136
"332",NA,-1.1143,-1.236,1.4669,3.7433,-1.0524,-1.441,-1.6492,0.5647,1.5181,-1.0578,12.98,19.35,103.3296,359.8262,0.0958,0.1125,0.0711,0.0295,0.1761,0.0654,-2.0492,-1.8315,1.4143,3.0654,-1.3224,-2.1987,-2.0272,0.9688,2.088,-1.323
"70",NA,0.587,0.5401,1.0203,0.4368,-1.1535,0.2524,0.1531,0.1352,-1.765,-1.1611,12.78,16.49,66.9008,522.9858,0.0983,0.0523,0.0365,0.0286,0.159,0.0565,1.2761,1.1108,1.5889,-1.7298,-1.3185,1.127,0.9336,1.1516,-2.6988,-1.3194
"136",NA,1.0944,0.1876,1.5855,2.0437,0.1467,0.7611,-0.2647,0.6979,-0.1666,0.1412,12.77,22.47,90.5073,420.4088,0.0906,0.0576,0.0471,0.027,0.1585,0.0606,0.9714,0.5969,1.9486,0.9905,0.5603,0.8225,0.3816,1.5104,0.0186,0.5597
"523",NA,-0.1723,0.3949,1.2329,3.4648,0.6284,-0.4868,-0.0433,0.396,1.5352,0.6244,11.26,19.83,88.1056,363.2796,0.0851,0.0441,0.0051,0.0057,0.1637,0.0634,-0.2988,0.7038,1.496,3.3461,0.7586,-0.4355,0.5038,1.0861,2.4728,0.7582
"562",NA,1.0466,0.4409,0.8564,2.4363,0.0618,0.7308,-0.101,0.0157,0.5042,0.0579,11.2,29.37,80.0343,218.351,0.0745,0.0356,0,0,0.106,0.055,1.562,0.6262,0.8908,1.6859,0.2613,1.4256,0.3724,0.4826,0.8135,0.261
"158",NA,0.3846,0.3627,0.3379,3.2018,-0.901,0.0011,-0.0557,-0.6866,0.278,-0.9053,16.84,19.46,108.2796,989.0103,0.0744,0.0722,0.0515,0.0277,0.1844,0.0527,0.9684,0.1176,0.1226,1.9637,-1.4708,0.7895,-0.0791,-0.3795,0.7598,-1.4712
"255",NA,2.0467,0.7099,1.4324,4.6547,0.2473,1.6401,0.3073,0.337,1.2777,0.2389,19.45,19.33,133.6149,1269.8853,0.1035,0.1188,0.1379,0.0859,0.1776,0.0565,3.0264,1.0924,1.947,3.6894,0.4277,2.831,0.8982,1.4084,2.35,0.4268
"126",NA,1.7512,-1.839,1.976,3.1642,-0.3831,1.4038,-2.2419,1.0462,0.778,-0.3885,13.85,17.21,88.8517,588.4003,0.0878,0.0614,0.0142,0.0114,0.1614,0.0589,2.8596,-2.853,2.5625,2.3725,-0.6811,2.7023,-3.0356,2.1066,1.3411,-0.6817
"45",NA,-0.2939,0.269,-0.7373,2.01,0.9564,-0.6244,-0.1693,-1.6386,-0.2537,0.9501,13.17,21.81,101.3672,416.6916,0.0971,0.1047,0.0826,0.0525,0.1746,0.0618,-0.6962,0.086,-1.3532,1.4142,1.7233,-0.8474,-0.1248,-1.8006,0.4238,1.7226
"54",NA,0.0377,1.1654,1.4426,1.6127,-0.0584,-0.3506,0.775,0.3784,-1.5556,-0.0672,18.22,18.7,127.0373,1002.2087,0.1148,0.1485,0.1772,0.106,0.2092,0.0631,0.3142,1.81,1.409,-0.5318,0.269,0.1274,1.6206,0.8832,-1.8102,0.268
"69",NA,0.1354,-0.0613,2.3754,2.9643,1.6228,-0.1275,-0.4216,1.6296,1.4275,1.6185,9.029,17.33,67.8403,81.8296,0.1066,0.1413,0.313,0.0438,0.2111,0.0805,0.5936,-0.0975,3.3886,3.1494,2.9021,0.4787,-0.2752,3.0178,2.4226,2.9016
"73",NA,0.5084,-0.3422,1.3587,2.6393,0.7904,0.1364,-0.7962,0.3183,-0.3654,0.7831,17.2,24.52,114.1197,900.1935,0.1071,0.183,0.1692,0.0794,0.1927,0.0649,1.2664,-0.7249,1.4972,1.5075,1.1676,1.0871,-0.9496,0.9836,0.2787,1.1668
"242",NA,0.5493,0.6344,0.6647,3.6529,0.7692,0.2153,0.2569,-0.2114,1.5094,0.7651,12.42,15.04,75.5273,503.6172,0.0793,0.0339,0.0105,0.0111,0.1546,0.0575,0.536,0.7085,0.4412,3.1432,1.1298,0.3895,0.5412,0.011,2.1944,1.1294
"336",NA,0.5946,0.0539,0.4333,4.7105,-1.176,0.2141,-0.3655,-0.5925,1.7212,-1.1848,17.06,21,104.5305,854.2234,0.1119,0.1056,0.1508,0.0993,0.1727,0.0607,0.9484,0.0855,-0.1678,3.8372,-1.7172,0.7686,-0.1189,-0.6759,2.6134,-1.7181
"351",NA,0.4519,1.6963,-0.2265,1.2589,0.3619,0.1294,1.2923,-1.0742,-0.7521,0.3584,11.66,17.07,78.4485,299.5243,0.0756,0.0363,0.0083,0.0116,0.1671,0.0573,0.4849,2.2702,-0.7521,0.0882,0.7628,0.3446,2.0885,-1.1688,-0.8143,0.7625
"105",NA,0.3596,0.3608,0.6799,-0.67,-0.4605,0.065,-0.0611,-0.1301,-2.4562,-0.4666,10.49,19.29,59.6253,347.2734,0.0999,0.0858,0.03,0.012,0.2217,0.0648,0.6293,0.6862,0.4144,-2.8712,8e-04,0.5,0.4902,0.0161,-3.6933,1e-04
"187",NA,0.9598,1.4467,-0.1321,3.391,-0.1708,0.561,1.0443,-1.1971,0.2048,-0.1768,18.31,18.58,133.8085,1016.0787,0.0859,0.0847,0.0817,0.0581,0.1621,0.0542,1.2206,1.9658,-0.9937,1.8435,0.0228,1.032,1.7754,-1.5169,0.5605,0.0222
"383",NA,1.3332,1.4545,1.6729,1.3306,-0.707,1.0188,1.006,0.8027,-0.7508,-0.7075,12.05,22.72,65.8826,428.0563,0.0694,0.1073,0.0794,0.0298,0.1203,0.0666,2.1444,2.4748,1.8739,-0.2002,-0.6358,2.0023,2.2586,1.4436,-1.1264,-0.6358
"437",NA,-0.4331,0.382,1.0455,2.0979,-0.0067,-0.7638,-0.0467,0.1507,-0.1155,-0.0118,12.87,19.54,84.083,668.4071,0.0914,0.0788,0.018,0.0209,0.1861,0.0635,-0.311,0.4515,1.0689,0.6682,0.4304,-0.4603,0.2536,0.6281,-0.3054,0.4299
"99",NA,0.3477,0.3933,1.203,0.7133,0.2678,0.0345,0.0555,0.3591,-1.2777,0.2635,11.6,12.84,69.6903,511.734,0.0898,0.0752,0.042,0.0335,0.162,0.0658,-0.0151,0.4371,1.3422,-1.1031,0.6309,-0.1541,0.2873,0.9242,-1.9984,0.6305
"288",NA,0.221,1.0219,0.6252,0.5307,-1.3143,-0.1187,0.6747,-0.2689,-1.7041,-1.3171,12.89,13.12,80.9583,577.9976,0.0696,0.0373,0.0226,0.0117,0.1337,0.0558,0.6934,1.8938,-0.1946,-1.2255,-1.4968,0.5431,1.7415,-0.6336,-2.2052,-1.4971
"56",NA,1.4186,2.0627,0.985,2.5181,-0.2013,1.1026,1.6471,0.1437,0.5396,-0.2079,11.52,18.75,61.1229,425.6339,0.0952,0.0547,0.0304,0.0228,0.192,0.0591,1.8422,2.8534,1.2067,2.1286,0.6477,1.7035,2.6608,0.7913,1.2371,0.647
"542",NA,1.412,1.8661,0.5891,2.8729,-1.4403,1.0667,1.3979,-0.37,0.3541,-1.4449,14.47,24.99,91.7053,787.8829,0.0884,0.123,0.1009,0.0389,0.1872,0.0634,2.7724,3.1225,0.2362,1.6687,-1.735,2.6115,2.8938,-0.237,0.5931,-1.7355
"250",NA,-0.086,-0.286,0.8285,3.1023,-0.5805,-0.3975,-0.6516,-0.0139,1.13,-0.5875,11.52,14.93,62.3638,440.9979,0.1013,0.0781,0.0433,0.0293,0.1883,0.0617,-0.2684,-0.7373,0.7988,3.3109,0.0794,-0.4067,-0.9031,0.382,2.4216,0.0786
"279",NA,-0.742,0.697,1.056,2.8097,1.1777,-1.0905,0.2887,0.1385,0.457,1.173,13.59,17.84,102.9267,419.8492,0.0795,0.0405,0.02,0.0124,0.1573,0.0552,-1.1553,0.9263,0.7848,1.6922,1.7025,-1.311,0.7395,0.3345,0.6721,1.702
"260",NA,-0.3722,0.6064,1.3156,1.7142,-0.3361,-0.7258,0.069,0.3263,-0.9694,-0.3429,15.53,33.56,81.3636,742.5205,0.1063,0.1639,0.1751,0.084,0.2091,0.0665,-0.4282,0.4623,0.9666,-0.8101,0.6535,-0.5961,0.1915,0.476,-1.9392,0.6527
"139",NA,0.0576,1.5149,1.7029,4.2831,-0.9807,-0.293,1.1349,0.7481,1.7233,-0.9899,14.95,17.57,99.6711,699.796,0.1167,0.1305,0.1539,0.0862,0.1957,0.0622,0.1651,1.9978,2.0271,4.0081,-0.9677,8e-04,1.8154,1.5523,2.919,-0.9687
"76",NA,0.6897,-0.1059,-0.0869,1.676,-0.2003,0.3179,-0.5179,-1.0815,-1.1411,-0.2074,16.07,19.65,101.6281,752.0723,0.0917,0.0842,0.0977,0.0664,0.1798,0.0539,0.9795,-0.2852,-1.2091,-0.4617,0.2561,0.8062,-0.4823,-1.701,-1.6325,0.2554
"226",NA,0.5398,0.1479,0.5515,4.6484,-0.431,0.1887,-0.1952,-0.3888,2.1618,-0.4391,14.34,13.47,86.5211,712.1684,0.0991,0.0762,0.0572,0.046,0.2075,0.0545,0.5057,-0.1692,-0.2503,4.4571,-0.3758,0.3449,-0.3236,-0.7154,3.3916,-0.3767
"173",NA,0.5018,0.2103,2.6936,2.789,1.6519,0.148,-0.0895,1.7143,0.1187,1.6431,15.46,11.89,94.4706,888.3421,0.1257,0.1555,0.2032,0.1097,0.1966,0.0707,0.4121,-0.1903,3.5959,2.0835,3.0446,0.2446,-0.3293,3.1085,0.9588,3.0435
"416",NA,-0.8863,1.1004,2.7074,-0.0149,1.2627,-1.2026,0.6563,1.8481,-2.0528,1.2566,11.89,21.17,70.0799,365.1332,0.0977,0.0812,0.0256,0.0218,0.2019,0.0629,-1.1959,1.4945,3.2981,-1.6009,1.8195,-1.3372,1.2865,2.8741,-2.5138,1.8188
